vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox_info
1,600,25.025000000000002,0,person,0.99979883,"2,44,405,358"
3,2900,120.95416666666667,0,car,0.9976447,"0,1,154,40"
3,2900,120.95416666666667,1,umbrella,0.9954346,"296,203,372,244"
3,2900,120.95416666666667,2,car,0.9947084,"165,0,314,35"
3,2900,120.95416666666667,3,car,0.97557586,"336,0,475,22"
3,2900,120.95416666666667,4,person,0.95838064,"308,239,353,279"
3,2900,120.95416666666667,5,car,0.9349652,"542,0,637,14"
2,5200,216.88333333333335,0,person,0.99721414,"435,27,605,287"
2,5200,216.88333333333335,1,person,0.9935828,"116,152,254,349"
2,5200,216.88333333333335,2,cell phone,0.99240017,"461,195,491,212"
2,5200,216.88333333333335,3,person,0.9854891,"140,229,370,359"
2,5200,216.88333333333335,4,person,0.98117435,"91,130,171,298"
2,5200,216.88333333333335,5,person,0.9794755,"268,145,410,250"
2,5200,216.88333333333335,6,book,0.68488455,"300,229,399,322"
3,2300,95.92916666666666,0,person,0.99239326,"45,180,83,235"
3,2300,95.92916666666666,1,car,0.9877615,"131,191,168,215"
3,2300,95.92916666666666,2,car,0.97913045,"212,188,237,203"
3,2300,95.92916666666666,3,car,0.977719,"0,196,51,235"
3,2300,95.92916666666666,4,bicycle,0.97723866,"44,206,82,245"
3,2300,95.92916666666666,5,car,0.97679657,"94,193,138,220"
3,2300,95.92916666666666,6,person,0.9756505,"409,184,420,207"
3,2300,95.92916666666666,7,car,0.9749371,"285,184,314,206"
3,2300,95.92916666666666,8,car,0.9687298,"162,189,187,209"
3,2300,95.92916666666666,9,car,0.96601707,"232,189,251,201"
3,2300,95.92916666666666,10,car,0.9534067,"184,187,207,207"
3,2300,95.92916666666666,11,car,0.93808883,"74,197,113,224"
3,2300,95.92916666666666,12,car,0.91455513,"246,186,265,199"
3,2300,95.92916666666666,13,truck,0.78070545,"434,174,576,216"
3,2300,95.92916666666666,14,traffic light,0.7132498,"565,127,585,163"
3,2300,95.92916666666666,15,car,0.6580339,"433,175,574,216"
2,4800,200.20000000000002,0,person,0.99609524,"166,19,431,355"
2,4800,200.20000000000002,1,person,0.99533266,"405,120,640,356"
2,4800,200.20000000000002,2,person,0.9857356,"5,6,242,326"
2,4800,200.20000000000002,3,tie,0.74005634,"121,8,180,51"
2,4800,200.20000000000002,4,person,0.5437061,"509,0,624,61"
1,3600,150.15,0,frisbee,0.9864644,"279,25,386,128"
2,5400,225.22500000000002,0,person,0.99873763,"179,7,407,360"
2,5400,225.22500000000002,1,person,0.9859163,"361,0,640,359"
2,7700,321.1541666666667,0,person,0.9970489,"241,135,341,356"
2,7700,321.1541666666667,1,person,0.9937594,"476,96,585,355"
2,7700,321.1541666666667,2,person,0.9854962,"353,144,515,357"
2,7700,321.1541666666667,3,person,0.9769668,"182,105,239,293"
2,7700,321.1541666666667,4,person,0.97007126,"317,86,370,295"
2,7700,321.1541666666667,5,person,0.93410057,"579,97,640,317"
2,7700,321.1541666666667,6,person,0.8429092,"461,106,509,214"
2,7700,321.1541666666667,7,person,0.80421644,"277,89,340,231"
2,7700,321.1541666666667,8,person,0.7160534,"385,104,431,145"
2,7700,321.1541666666667,9,person,0.69904876,"369,127,421,225"
2,7700,321.1541666666667,10,person,0.684184,"223,118,273,299"
2,5900,246.07916666666668,0,person,0.9989889,"242,0,557,348"
2,5900,246.07916666666668,1,person,0.96045595,"569,211,639,355"
2,5900,246.07916666666668,2,dining table,0.92840993,"0,252,447,353"
2,5900,246.07916666666668,3,donut,0.6759803,"491,28,584,84"
2,5900,246.07916666666668,4,person,0.66671205,"363,0,544,51"
2,5900,246.07916666666668,5,dining table,0.6494974,"417,16,640,205"
2,5900,246.07916666666668,6,pizza,0.53760356,"493,26,584,83"
2,1400,58.39166666666667,0,person,0.9986436,"253,26,486,324"
2,1400,58.39166666666667,1,person,0.99616516,"198,87,325,213"
2,1400,58.39166666666667,2,bottle,0.99204695,"107,153,150,262"
2,1400,58.39166666666667,3,dining table,0.9692675,"0,193,479,355"
2,1400,58.39166666666667,4,chair,0.96150774,"0,16,77,206"
2,1400,58.39166666666667,5,chair,0.95716494,"28,199,98,234"
2,1400,58.39166666666667,6,potted plant,0.92816,"67,0,143,74"
2,1400,58.39166666666667,7,cup,0.88421035,"182,211,198,231"
2,1400,58.39166666666667,8,dining table,0.85916615,"95,73,197,161"
2,1400,58.39166666666667,9,bottle,0.84321463,"523,114,537,144"
2,1400,58.39166666666667,10,bottle,0.83756506,"554,118,569,150"
2,1400,58.39166666666667,11,chair,0.8113027,"0,13,55,127"
2,1400,58.39166666666667,12,bowl,0.8042799,"43,17,77,29"
2,1400,58.39166666666667,13,bottle,0.75695455,"580,116,599,153"
2,1400,58.39166666666667,14,potted plant,0.7479868,"43,0,79,29"
2,1400,58.39166666666667,15,bottle,0.74082106,"565,118,584,151"
2,1400,58.39166666666667,16,chair,0.7318097,"459,119,503,210"
2,1400,58.39166666666667,17,bottle,0.70990485,"535,111,550,144"
2,1400,58.39166666666667,18,chair,0.6936131,"481,197,531,292"
2,1400,58.39166666666667,19,bottle,0.68886536,"548,112,563,148"
2,1400,58.39166666666667,20,cup,0.68771416,"269,55,284,73"
2,1400,58.39166666666667,21,chair,0.63603675,"1,12,30,119"
2,1400,58.39166666666667,22,tv,0.6280317,"203,28,232,58"
2,1400,58.39166666666667,23,knife,0.56720865,"223,195,257,211"
2,1400,58.39166666666667,24,bottle,0.56018895,"627,135,639,159"
2,1400,58.39166666666667,25,book,0.5285553,"180,205,295,271"
